experiment,survey,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13
1,owner_personality_openness,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_openness,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,owner_personality_stability,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,crt,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,numeracy,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
